block,process,cell,method,output_mode,phase,iteration,position,seconds,output_finalize_seconds,output_download_bytes,output_gpu_copy_bytes,cub_scratch_bytes,peak_allocated_bytes,peak_reserved_bytes,output_sha256
primary,0,k256,F16,legacy,retained,0,0,0.6228432359930594,0.5197456699970644,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,gpu_radix,retained,0,1,0.12737514601030853,0.07201796300068963,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,gpu_radix,retained,1,0,0.12594095300300978,0.0715639230038505,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,legacy,retained,1,1,0.562237117002951,0.46978470199974254,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,legacy,retained,2,0,0.5618446180014871,0.4680681230092887,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,gpu_radix,retained,2,1,0.12721911900734995,0.07240650700987317,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,gpu_radix,retained,3,0,0.12576718600757886,0.07149420600035228,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F16,legacy,retained,3,1,0.5616608370037284,0.46900855499552563,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,gpu_radix,warmup,0,0,0.20234895098838024,0.07205256100860424,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,legacy,warmup,0,1,0.6415065220062388,0.4728933119913563,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,gpu_radix,retained,0,0,0.20278180899913423,0.0720636540063424,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,legacy,retained,0,1,0.6402992320072372,0.4709461820020806,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,legacy,retained,1,0,0.6408759500045562,0.47061134000250604,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,gpu_radix,retained,1,1,0.2027256959991064,0.0725700409966521,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,gpu_radix,retained,2,0,0.20192145599867217,0.07188927099923603,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,legacy,retained,2,1,0.640881688988884,0.47147546100313775,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,legacy,retained,3,0,0.6401583120023133,0.470003264999832,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F32,gpu_radix,retained,3,1,0.20345171500230208,0.0728667129878886,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,legacy,warmup,0,0,0.5728253050037893,0.47284412098815665,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,gpu_radix,warmup,0,1,0.1329456490057055,0.07235116200172342,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,legacy,retained,0,0,0.5680294509947998,0.4702537620032672,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,gpu_radix,retained,0,1,0.13313810199906584,0.07264607500110287,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,gpu_radix,retained,1,0,0.13188915999489836,0.07169062100001611,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,legacy,retained,1,1,0.5654957740043756,0.4683285990031436,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,legacy,retained,2,0,0.5763002729945583,0.47709260899864603,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,gpu_radix,retained,2,1,0.13317693800490815,0.07262385699141305,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,gpu_radix,retained,3,0,0.1322578549879836,0.07236087899946142,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k256,F8,legacy,retained,3,1,0.5683294259943068,0.4701739200099837,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,0,k1024,F32,gpu_radix,warmup,0,0,0.42658407300768886,0.29200610700354446,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,legacy,warmup,0,1,2.3982452290074434,2.117893989998265,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,gpu_radix,retained,0,0,0.4189081479999004,0.2870875020016683,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,legacy,retained,0,1,2.383426740008872,2.109388830998796,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,legacy,retained,1,0,2.388679673007573,2.113691207006923,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,gpu_radix,retained,1,1,0.4204630019958131,0.2888849649898475,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,gpu_radix,retained,2,0,0.41719721400295384,0.2852728289872175,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,legacy,retained,2,1,2.3883069009898463,2.115470026998082,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,legacy,retained,3,0,2.401723695002147,2.1270293809939176,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F32,gpu_radix,retained,3,1,0.419375757992384,0.28787600999930874,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,legacy,warmup,0,0,2.3301107400038745,2.096304357997724,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,gpu_radix,warmup,0,1,0.38651257900346536,0.2916828489978798,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,legacy,retained,0,0,2.6172219260042766,2.3823130340024363,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,gpu_radix,retained,0,1,0.3795993189996807,0.28500652400543913,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,gpu_radix,retained,1,0,0.377995019996888,0.28299507999327034,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,legacy,retained,1,1,2.326405223997426,2.0935929310071515,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,legacy,retained,2,0,2.3379621780040907,2.1025055030040676,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,gpu_radix,retained,2,1,0.37952415698964614,0.2849457069969503,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,gpu_radix,retained,3,0,0.3781562810036121,0.28420859400648624,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F8,legacy,retained,3,1,2.335537424994982,2.1031907179858536,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,gpu_radix,warmup,0,0,0.34898156599956565,0.286906289999024,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,legacy,warmup,0,1,2.2972433830000227,2.097911627992289,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,gpu_radix,retained,0,0,0.35812024999177083,0.2986704929935513,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,legacy,retained,0,1,2.3168820059945574,2.116584219998913,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,legacy,retained,1,0,2.3157487090065842,2.112719189011841,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,gpu_radix,retained,1,1,0.34770797299279366,0.2882805539993569,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,gpu_radix,retained,2,0,0.34484755800804123,0.2856657930096844,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,legacy,retained,2,1,2.317600747992401,2.1165456720045768,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,legacy,retained,3,0,2.3128077250003116,2.1095804529904854,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,0,k1024,F16,gpu_radix,retained,3,1,0.3479040270030964,0.2883011270023417,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k4,F8,gpu_radix,warmup,0,0,0.07886581600178033,0.00890130500192754,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,legacy,warmup,0,1,0.058487208996666595,0.008267253011581488,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,gpu_radix,retained,0,0,0.04749131300195586,0.0007203539862530306,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,legacy,retained,0,1,0.05420369700004812,0.006398316996637732,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,legacy,retained,1,0,0.05431631598912645,0.00639492500340566,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,gpu_radix,retained,1,1,0.047166725009446964,0.000704280988429673,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,gpu_radix,retained,2,0,0.04683675699925516,0.0007091020088410005,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,legacy,retained,2,1,0.054091840007458813,0.006332844001008198,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,legacy,retained,3,0,0.0538191240048036,0.006337223996524699,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F8,gpu_radix,retained,3,1,0.047111723994021304,0.0007156350038712844,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,legacy,warmup,0,0,0.22140616999240592,0.011196366001968272,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,gpu_radix,warmup,0,1,0.13121206099458504,0.0007573729963041842,2378544,1429272,2931967,477888000,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,legacy,retained,0,0,0.1388528240058804,0.006544439995195717,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,gpu_radix,retained,0,1,0.13038348901318386,0.0007376069988822564,2378544,1429272,2931967,477888000,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,gpu_radix,retained,1,0,0.13094701000954956,0.0006498319999082014,2378544,1429272,2931967,477888000,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,legacy,retained,1,1,0.13685636001173407,0.006523925010696985,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,legacy,retained,2,0,0.13630483600718435,0.0064019040000857785,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,gpu_radix,retained,2,1,0.12919747500563972,0.0007284939929377288,2378544,1429272,2931967,477888000,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,gpu_radix,retained,3,0,0.13058645800629165,0.0006447509949794039,2378544,1429272,2931967,477888000,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F32,legacy,retained,3,1,0.13608276199374814,0.006457933995989151,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,gpu_radix,warmup,0,0,0.48327412200160325,0.0007154210034059361,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,legacy,warmup,0,1,0.0610639920050744,0.008510708998073824,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,gpu_radix,retained,0,0,0.05131874399376102,0.0007226120069390163,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,legacy,retained,0,1,0.05830890600918792,0.006438606011215597,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,legacy,retained,1,0,0.05829902700497769,0.006357815000228584,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,gpu_radix,retained,1,1,0.051419611991150305,0.0007397470035357401,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,gpu_radix,retained,2,0,0.05144048199872486,0.0007167989970184863,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,legacy,retained,2,1,0.0581327429972589,0.0063715269934618846,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,legacy,retained,3,0,0.058328557992354035,0.0063437070057261735,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k4,F16,gpu_radix,retained,3,1,0.05083881899190601,0.0007289609930012375,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,1,k1024,F16,legacy,warmup,0,0,2.3066189020028105,2.0947932279959787,246075224,0,0,600830464,612368384,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,gpu_radix,warmup,0,1,0.3629010449949419,0.29954121400078293,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,legacy,retained,0,0,2.290005344999372,2.088533500005724,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,gpu_radix,retained,0,1,0.3499016130081145,0.28921134100528434,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,gpu_radix,retained,1,0,0.3455684910004493,0.2864061239961302,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,legacy,retained,1,1,2.289875603004475,2.0883351789962035,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,legacy,retained,2,0,2.29599438799778,2.0923857820016565,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,gpu_radix,retained,2,1,0.34788002699497156,0.2882362640084466,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,gpu_radix,retained,3,0,0.3453257159999339,0.2860135939990869,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F16,legacy,retained,3,1,2.2928042370040203,2.092107924996526,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,gpu_radix,warmup,0,0,0.3844850830064388,0.28950166699360125,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,legacy,warmup,0,1,2.334332580008777,2.0986652830033563,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,gpu_radix,retained,0,0,0.38474754299386404,0.2893652269995073,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,legacy,retained,0,1,2.338124271002016,2.102560318991891,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,legacy,retained,1,0,2.3330477310082642,2.096054349996848,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,gpu_radix,retained,1,1,0.387031243997626,0.29192934700404294,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,gpu_radix,retained,2,0,0.381428563996451,0.28720029299438465,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,legacy,retained,2,1,2.337273669996648,2.1016971380013274,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,legacy,retained,3,0,2.333845075991121,2.0981707820028532,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F8,gpu_radix,retained,3,1,0.3873339649871923,0.29244106699479744,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,legacy,warmup,0,0,2.3886367619998055,2.1114142940059537,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,gpu_radix,warmup,0,1,0.4262098189938115,0.2932858710119035,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,legacy,retained,0,0,2.3804387080017477,2.1067579759983346,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,gpu_radix,retained,0,1,0.42085034599585924,0.28817407399765216,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,gpu_radix,retained,1,0,0.4189037310134154,0.28645391699683387,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,legacy,retained,1,1,2.385423665997223,2.1132699940062594,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,legacy,retained,2,0,2.3848460630106274,2.1099140100122895,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,gpu_radix,retained,2,1,0.4241779299918562,0.2913255419989582,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,gpu_radix,retained,3,0,0.41931091899459716,0.28665828199882526,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k1024,F32,legacy,retained,3,1,2.3824926130037056,2.10946634899301,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,1,k256,F32,gpu_radix,warmup,0,0,0.21253252000315115,0.07546568599354941,123435424,61957712,126678783,843748352,989855744,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
