process,repeat,cell,method,configuration,seconds,executed_tiles,output_count,output_sha256
0,1,k256,F16,proxy_geo,0.08535169200331438,440240,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F16,pca_geo,0.08106642299389932,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F16,original_full,0.08271537200198509,440391,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F8,direct_full,0.09169348300201818,440391,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F8,direct_geo,0.0894757119967835,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F8,proxy_geo,0.09152401200844906,440240,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F8,pca_geo,0.0893010119907558,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,1,k256,F8,original_full,0.08835717100009788,440391,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,2,k256,F8,pca_geo,0.0891777990036644,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,2,k256,F8,proxy_geo,0.09308054600842297,440240,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
0,2,k256,F8,direct_geo,0.08972430000721943,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
